0.0861351,0.0861351
0.0922033,0.0922033
0.0971079,0.0971079
0.101482,0.101482
0.10342,0.10342
0.100945,0.100945
0.0923725,0.0923725
0.0806235,0.0806235
0.0678496,0.0678496
0.0551545,0.0551545
0.042614,0.042614
0.0322753,0.0322753
0.0245655,0.0245655
0.0178608,0.0178608
0.0121821,0.0121821
0.00608491,0.00608491
0.00234444,0.00234444
0,0
0.00191492,0.00191492
0.0103325,0.0103325
0.0261844,0.0261844
0.0459427,0.0459427
0.0661616,0.0661616
0.0857971,0.0857971
0.103031,0.103031
0.119502,0.119502
0.133967,0.133967
0.147514,0.147514
0.156733,0.156733
0.157782,0.157782
0.151806,0.151806
0.142913,0.142913
0.137798,0.137798
0.137219,0.137219
0.141249,0.141249
0.14578,0.14578
0.149681,0.149681
0.153014,0.153014
0.155765,0.155765
0.160097,0.160097
0.164402,0.164402
0.166001,0.166001
0.162752,0.162752
0.15716,0.15716
0.156573,0.156573
0.164468,0.164468
0.180659,0.180659
0.198102,0.198102
0.214636,0.214636
0.229736,0.229736
0.244085,0.244085
0.259327,0.259327
0.27437,0.27437
0.284706,0.284706
0.285293,0.285293
0.275672,0.275672
0.260052,0.260052
0.24786,0.24786
0.244564,0.244564
0.247906,0.247906
0.252553,0.252553
0.257808,0.257808
0.26366,0.26366
0.272608,0.272608
0.283883,0.283883
0.295427,0.295427
0.305114,0.305114
0.308169,0.308169
0.304362,0.304362
0.299716,0.299716
0.297696,0.297696
0.297696,0.297696
0.298369,0.298369
0.297701,0.297701
0.295724,0.295724
0.293801,0.293801
0.290661,0.290661
0.289426,0.289426
0.28758,0.28758
0.283773,0.283773
0.277339,0.277339
0.268944,0.268944
0.259933,0.259933
0.251046,0.251046
0.245355,0.245355
0.245991,0.245991
0.250418,0.250418
0.254814,0.254814
0.25666,0.25666
0.26243,0.26243
0.268201,0.268201
0.269444,0.269444
0.268833,0.268833
0.267036,0.267036
0.26226,0.26226
0.253149,0.253149
0.245092,0.245092
0.245092,0.245092
0.254917,0.254917
0.261063,0.261063
0.26581,0.26581
0.27364,0.27364
0.282589,0.282589
0.290645,0.290645
0.29854,0.29854
0.304511,0.304511
0.312567,0.312567
0.318542,0.318542
0.322056,0.322056
0.345794,0.345794
0.361584,0.361584
0.365756,0.365756
0.371991,0.371991
0.382964,0.382964
0.402619,0.402619
0.423235,0.423235
0.434208,0.434208
0.432174,0.432174
0.422643,0.422643
0.38824,0.38824
0.363184,0.363184
0.35372,0.35372
0.346152,0.346152
0.337143,0.337143
0.328943,0.328943
0.314057,0.314057
0.295623,0.295623
0.280214,0.280214
0.266418,0.266418
0.268328,0.268328
0.278994,0.278994
0.285657,0.285657
0.289023,0.289023
0.291706,0.291706
0.288885,0.288885
0.299282,0.299282
0.326041,0.326041
0.364802,0.364802
0.410446,0.410446
0.422793,0.422793
0.408423,0.408423
0.390292,0.390292
0.367898,0.367898
0.352278,0.352278
0.352278,0.352278
0.352278,0.352278
0.341091,0.341091
0.31707,0.31707
0.283299,0.283299
0.268414,0.268414
0.275978,0.275978
0.294801,0.294801
0.318576,0.318576
0.334196,0.334196
0.333503,0.333503
0.322451,0.322451
0.319671,0.319671
0.322373,0.322373
0.318644,0.318644
0.309149,0.309149
0.294607,0.294607
0.274659,0.274659
0.258714,0.258714
0.246605,0.246605
0.239302,0.239302
0.240616,0.240616
0.237249,0.237249
0.233883,0.233883
0.24084,0.24084
0.254822,0.254822
0.267415,0.267415
0.27873,0.27873
0.286041,0.286041
0.290948,0.290948
0.290948,0.290948
0.290948,0.290948
0.293631,0.293631
0.294295,0.294295
0.292345,0.292345
0.289754,0.289754
0.292363,0.292363
0.300996,0.300996
0.315355,0.315355
0.334868,0.334868
0.355452,0.355452
0.374375,0.374375
0.391419,0.391419
0.410482,0.410482
0.436097,0.436097
0.459074,0.459074
0.468812,0.468812
0.468812,0.468812
0.465194,0.465194
0.466748,0.466748
0.469141,0.469141
0.473224,0.473224
0.480751,0.480751
0.490908,0.490908
0.503246,0.503246
0.520745,0.520745
0.549184,0.549184
0.579782,0.579782
0.609208,0.609208
0.62524,0.62524
0.638094,0.638094
0.645864,0.645864
0.655836,0.655836
0.679445,0.679445
0.710211,0.710211
0.736705,0.736705
0.765849,0.765849
0.799051,0.799051
0.83506,0.83506
0.874769,0.874769
0.905908,0.905908
0.927541,0.927541
0.936412,0.936412
0.933185,0.933185
0.927291,0.927291
0.927291,0.927291
0.923688,0.923688
0.920051,0.920051
0.916308,0.916308
0.916308,0.916308
0.92615,0.92615
0.946031,0.946031
0.972224,0.972224
0.989279,0.989279
0.995173,0.995173
1,1
0.995351,0.995351
0.985031,0.985031
0.971074,0.971074
0.953373,0.953373
0.930078,0.930078
0.908056,0.908056
0.887099,0.887099
0.868988,0.868988
0.851042,0.851042
0.827572,0.827572
0.813579,0.813579
0.805086,0.805086
0.797623,0.797623
0.789131,0.789131
0.782929,0.782929
0.770839,0.770839
0.74676,0.74676
0.724802,0.724802
0.708314,0.708314
0.694911,0.694911
0.68061,0.68061
0.66529,0.66529
0.647164,0.647164
0.630952,0.630952
0.622231,0.622231
0.626123,0.626123
0.645995,0.645995
0.669009,0.669009
0.686545,0.686545
0.700967,0.700967
0.717317,0.717317
0.737874,0.737874
0.761282,0.761282
0.782731,0.782731
0.796597,0.796597
0.800625,0.800625
0.796562,0.796562
0.786402,0.786402
0.774416,0.774416
0.763664,0.763664
0.748213,0.748213
0.726764,0.726764
0.703356,0.703356
0.678413,0.678413
0.653888,0.653888
0.633325,0.633325
0.615796,0.615796
0.599531,0.599531
0.58366,0.58366
0.568853,0.568853
0.555304,0.555304
0.542753,0.542753
0.5303,0.5303
0.520458,0.520458
0.513107,0.513107
0.506496,0.506496
0.500688,0.500688
0.499023,0.499023
0.500675,0.500675
0.505672,0.505672
0.516547,0.516547
0.529098,0.529098
0.543326,0.543326
0.555779,0.555779
0.565699,0.565699
0.57146,0.57146
0.57391,0.57391
0.573087,0.573087
0.570618,0.570618
0.565621,0.565621
0.556348,0.556348
0.544589,0.544589
0.53435,0.53435
0.53435,0.53435
0.550159,0.550159
0.567544,0.567544
0.585474,0.585474
0.603258,0.603258
0.627798,0.627798
0.645438,0.645438
0.659206,0.659206
0.670965,0.670965
0.676818,0.676818
0.673352,0.673352
0.660173,0.660173
0.64888,0.64888
0.642267,0.642267
0.630382,0.630382
0.609991,0.609991
0.596498,0.596498
0.588538,0.588538
0.582495,0.582495
0.579111,0.579111
0.576583,0.576583
0.567236,0.567236
0.560302,0.560302
0.555808,0.555808
0.56578,0.56578
0.582179,0.582179
0.60156,0.60156
0.621102,0.621102
0.638344,0.638344
0.650682,0.650682
0.659351,0.659351
0.665203,0.665203
0.665203,0.665203
0.65838,0.65838
0.644161,0.644161
0.624431,0.624431
0.602542,0.602542
0.579642,0.579642
0.564948,0.564948
0.563099,0.563099
0.566768,0.566768
0.575722,0.575722
0.587224,0.587224
0.599463,0.599463
0.611801,0.611801
0.624862,0.624862
0.635266,0.635266
0.643865,0.643865
0.647359,0.647359
0.641989,0.641989
0.632179,0.632179
0.622369,0.622369
0.616025,0.616025
0.616025,0.616025
0.616961,0.616961
0.619771,0.619771
0.624416,0.624416
0.628984,0.628984
0.63168,0.63168
0.636138,0.636138
0.642278,0.642278
0.651159,0.651159
0.660336,0.660336
0.66506,0.66506
0.667917,0.667917
0.665107,0.665107
0.657766,0.657766
0.649675,0.649675
0.643485,0.643485
0.637295,0.637295
0.633743,0.633743
0.630104,0.630104
0.626342,0.626342
0.622548,0.622548
0.616904,0.616904
0.614163,0.614163
0.615953,0.615953
0.619475,0.619475
0.622086,0.622086
0.624696,0.624696
0.625573,0.625573
0.624681,0.624681
0.619266,0.619266
0.612045,0.612045
0.606675,0.606675
0.603123,0.603123
0.599572,0.599572
